"locationId","locationName","publicLocationName","latitude","longitude","offline","pm01","pm02","pm10","pm003Count","atmp","rhum","rco2","tvoc","wifi","timestamp","tvocIndex","noxIndex","heatindex","publicPlaceName","publicPlaceUrl","publicContributorName","timezone","model","firmwareVersion"
58669,"National Autonomous University of Mexico","National Autonomous University of Mexico",19.3262,-99.1761,FALSE,23,34,38,4549,17.9,23.89,NA,NA,-56,"2025-03-29T03:44:57.000Z",NA,NA,17.8,NA,NA,NA,"US/Central",NA,NA
58685,"AETHER","AETHER",40.5031581,-89.0181872,FALSE,5,7,7,1040,19.45,46.56,NA,NA,-75,"2025-03-29T03:45:00.000Z",NA,NA,19.4,NA,NA,NA,"America/Chicago",NA,NA
58697,"Coventry, Connecticut","Coventry, Connecticut",41.83143881794361,-72.31808785088896,FALSE,7,9.5,9.5,1334,15.47,33.5,NA,NA,-45,"2025-03-29T03:45:00.000Z",NA,NA,13.3,NA,NA,"Birdsey","America/New_York","O-1PP","3.1.21"
58699,"Plymouth, MA, USA","Plymouth, MA, USA",41.959894199703974,-70.6621257918056,FALSE,7,11,11,1554,12.95,42.75,NA,NA,-36,"2025-03-29T03:44:51.000Z",NA,NA,12.8,NA,NA,NA,"America/New_York",NA,NA
58715,"Madison NJ","Madison NJ",40.758044,-74.417807,FALSE,9,13,13,1820,14.21,58.4,NA,NA,-65,"2025-03-29T03:45:05.000Z",NA,NA,14.4,NA,NA,NA,"America/New_York",NA,NA
58749,"Letzigrund","Letzigrund",47.38049,8.50299,FALSE,19.83,35.33,39.67,3203,12.4,56.68,426,67.30876,-72,"2025-03-29T03:45:13.000Z",71,1,12.2,NA,NA,NA,"Europe/Zurich",NA,"3.1.21"
58753,"Home","Home",45.27189498268899,5.679027058969204,FALSE,3,5.08,5.08,751,17.2,35.8,NA,NA,-48,"2025-03-29T03:44:20.000Z",NA,NA,17.2,NA,NA,NA,"Europe/Paris",NA,"3.1.21"
58767,"Stillwater NJ","Stillwater NJ",41.06222759157342,-74.86309808230175,FALSE,14.75,22.92,24.33,2595.25,13.84,53.95,NA,NA,-68,"2025-03-29T03:44:54.000Z",NA,NA,13.9,NA,NA,NA,"America/New_York",NA,"3.1.21"
58772,"Fort Wayne - Lakewood Park","Fort Wayne - Lakewood Park",41.02414061589062,-85.16719005813898,FALSE,7,9,9,1406,20.29,38.83,NA,NA,-42,"2025-03-29T03:44:58.000Z",NA,NA,20.6,NA,NA,NA,"America/Indianapolis",NA,NA
58798,"Air Gradient 1","Air Gradient 1",46.75372624864576,23.602839867847962,FALSE,26.7,47,57.3,4921,12.1,64.3,NA,NA,-62,"2025-03-29T03:44:43.000Z",NA,NA,9.4,NA,NA,"Abid Hussain","Europe/London","O-1PP","0.6.4"
58804,"Savvi Condominium Phahol-Ari","Savvi Condominium Phahol-Ari",13.778406648867108,100.54654472577135,FALSE,31.3,50.8,62.4,7513,33.9,43.2,NA,NA,-53,"2025-03-29T03:44:50.000Z",NA,NA,45.7,NA,NA,"Abid Hussain","Europe/London","O-1PP","0.6.4"
58809,"Back Yard","Back Yard",38.997085126406006,-76.91421427114473,FALSE,21,29,30,3682.5,11.72,81.5,NA,NA,-60,"2025-03-29T03:44:43.000Z",NA,NA,11.7,NA,NA,NA,"America/New_York",NA,NA
58810,"SW Allandale","SW Allandale",30.323,-97.7496,FALSE,7.3,10.9,11.2,1484,20.6,64.3,NA,NA,-42,"2025-03-29T03:45:10.000Z",NA,NA,19.4,NA,NA,NA,"America/Chicago","O-1PP","0.6.4"
58812,"Holly 2","Holly 2",30.257969,-97.716822,FALSE,11.1,17.1,18.5,2047,21.1,64.1,NA,NA,-49,"2025-03-29T03:45:11.000Z",NA,NA,20,NA,NA,NA,"America/Chicago","O-1PP","0.6.4"
58838,"Schmidt Farms","Schmidt Farms",43.94091,-84.03619,FALSE,12,20,21,2011,9.6,56.55,NA,NA,-29,"2025-03-29T03:45:03.000Z",NA,NA,9.4,NA,NA,NA,"America/New_York","UNKNOWN",NA
58849,"Spring Hill, TN","Spring Hill, TN",35.77541072346105,-86.90553909365659,FALSE,31,44.5,52.5,6025.5,19.95,46.65,NA,NA,-78,"2025-03-29T03:42:11.000Z",NA,NA,20,NA,NA,NA,"America/Chicago",NA,NA
58854,"KLNHAUS Open Air 1","KLNHAUS Open Air 1",41.80957543040746,-88.33190457443234,FALSE,1,2,2,496,20.84,40.53,NA,NA,-60,"2025-03-29T03:44:45.000Z",NA,NA,21.1,NA,NA,NA,"America/Chicago",NA,NA
58880,"Dhopagachi","Dhopagachi",22.3743,88.415,FALSE,52.25,92.92,95.67,13889,30.05,54.78,NA,NA,-68,"2025-03-29T03:44:40.000Z",NA,NA,37.7,NA,NA,NA,"Asia/Calcutta","O-1PST","3.1.21"
58925,"Sylvan","Sylvan",42.327213007782014,-84.06624546660873,FALSE,8,8.9484,15,1717.5,15.5545,58.32665,NA,NA,-57,"2025-03-29T03:44:00.000Z",NA,NA,15.6,NA,NA,NA,"America/New_York",NA,NA
58929,"Oconomowoc, WI","Oconomowoc, WI",43.136522,-88.4659196,FALSE,3.5,4.67,4.67,713.25,21.54,42.91,NA,NA,-77,"2025-03-29T03:44:23.000Z",NA,NA,20.6,NA,NA,NA,"America/Chicago","O-1PP","3.1.21"
58931,"KMIATLAN2","KMIATLAN2",47.131,-88.692,FALSE,0,0,0,83,3.85,65.36,NA,NA,-73,"2025-03-29T03:45:11.000Z",NA,NA,3.9,NA,NA,NA,"America/New_York",NA,NA
58947,"Charlotte","Charlotte",35.2271,-80.8431,FALSE,9,13,13.5,1681.5,12.89407,46.449997,NA,NA,-51,"2025-03-29T03:40:33.000Z",NA,NA,12.8,NA,NA,NA,"America/New_York","UNKNOWN",NA
58951,NA,NA,39.05888083354871,-94.68395113063899,FALSE,2,3,4,693,18.35,57.85,NA,NA,-52,"2025-03-29T03:45:09.000Z",NA,NA,18.3,NA,NA,NA,"America/Chicago",NA,NA
58958,"Elko New Market, MN","Elko New Market, MN",44.568465,-93.310447,FALSE,15,27.08,27.83,2383.5,12.22,54.11,NA,NA,-65,"2025-03-29T03:44:57.000Z",NA,NA,9.4,NA,NA,NA,"America/Chicago","O-1PP","3.1.21"
59039,"Chandler Street","Chandler Street",42.3993776,-71.1209365,FALSE,1,2,2,376,13.86,16.81,NA,NA,-52,"2025-03-29T03:44:58.000Z",NA,NA,13.9,NA,NA,NA,"America/New_York",NA,NA
59079,"Wierden","Wierden",52.35917,6.59306,FALSE,2.9,3.526844,5.416667,647.1,7.689041,70.93884,NA,NA,-67,"2025-03-29T03:43:53.000Z",NA,NA,3.3,NA,NA,"Wierden","Europe/Amsterdam","O-1PP",NA
59085,"Great Falls, MT","Great Falls, MT",47.428,-111.327,FALSE,2,4.17,4.17,514.5,6.88,47.73,NA,NA,-63,"2025-03-29T03:44:29.000Z",NA,NA,2.2,NA,NA,NA,"America/Denver","O-1PP","3.1.21"
59090,"Sylvan Lane, Monona, WI","Sylvan Lane, Monona, WI",43.05265934349248,-89.32969288189814,FALSE,5.5,8.5,8.5,1092,18.9,49.35,NA,NA,-55,"2025-03-29T03:42:17.000Z",NA,NA,18.9,NA,NA,NA,"America/Chicago",NA,NA
59095,"Robinswood","Robinswood",NA,NA,FALSE,0,0.33,0.33,150.75,14.4,48.9,NA,NA,-59,"2025-03-29T03:44:26.000Z",NA,NA,11.7,NA,NA,NA,"America/Los_Angeles","O-1PP","3.1.21"
59105,NA,NA,NA,NA,FALSE,37.833332,47.21095,66.316666,9882,19.03845,41.79529,NA,NA,-67,"2025-03-29T03:44:53.000Z",NA,NA,18.9,NA,NA,NA,"America/New_York",NA,NA
59107,"Bufkin, Mount Vernon, Indiana","Bufkin, Mount Vernon, Indiana",37.9941402849896,-87.84193622393657,FALSE,12,18,19,2499,22.3,36.98,NA,NA,-86,"2025-03-29T03:44:59.000Z",NA,NA,22.2,NA,NA,NA,"America/Chicago",NA,NA
59230,"Bainbridge Island, WA ","Bainbridge Island, WA ",47.668927,-122.564094,FALSE,0.8,1.9,2,296,12.3,60.8,NA,NA,-27,"2025-03-29T03:44:51.000Z",NA,NA,9.4,NA,NA,NA,"America/Los_Angeles","O-1PP","0.6.4"
59245,"Wheat Ridge 39th Sensor","Wheat Ridge 39th Sensor",39.77122353662234,-105.06433940151655,FALSE,1,3.5,3.5,430.5,19.95,20.55,NA,NA,-40,"2025-03-29T03:42:58.000Z",NA,NA,20,NA,NA,NA,"America/Denver",NA,NA
59282,"Woodrow Street","Woodrow Street",43.058,-89.424,FALSE,4.6,6.2,6.2,880,20.1,44.9,NA,NA,-54,"2025-03-29T03:45:08.000Z",NA,NA,20,NA,NA,NA,"America/Chicago","UNKNOWN","0.6.4"
59283,"Terravita","Terravita",33.793123,-111.939421,FALSE,3.08,4.58,4.58,745,21.75,17.18,NA,NA,-61,"2025-03-29T03:44:57.000Z",NA,NA,20.6,NA,NA,NA,"America/Phoenix","O-1PP","3.1.21"
59288,"Depok","Depok",-6.409456,106.856152,FALSE,4.7,7.2,7.2,1004,29.6,50.8,NA,NA,-51,"2025-03-29T03:45:02.000Z",NA,NA,34.8,NA,NA,NA,"Asia/Jakarta","O-1PP","0.6.4"
59297,"West Albany Park, Chicago","West Albany Park, Chicago",41.962434,-87.737472,FALSE,2.55,4.141332,3.55,541.5,20.184021,49.28412,NA,NA,-45,"2025-03-29T03:43:17.000Z",NA,NA,18.9,NA,NA,NA,"America/Chicago","O-1PP",NA
59300,"CAP / UPS, KZN, ZA.","CAP / UPS, KZN, ZA.",-29.474064086378867,31.217175925356035,FALSE,1.2,2.3,2.3,464,23.3,66,NA,NA,-73,"2025-03-29T03:45:00.000Z",NA,NA,22.2,NA,"https://cap-mzansi.com/airgradient-map/","Communities Against Pollution (CAP)","Africa/Johannesburg","O-1PP","0.6.4"
59340,"Seebach","Seebach",47.42876601692833,8.545199226884375,FALSE,21.033333,25.815939,37.733334,3451.9,11.125751,62.966927,NA,NA,-89,"2025-03-29T03:43:46.000Z",NA,NA,7.8,NA,NA,NA,"Europe/Zurich","O-1PP",NA
59350,"Seahurst, WA - 152nd St","Seahurst, WA - 152nd St",47.46700708127353,-122.3666540159397,FALSE,0,0.17,0.17,103.25,14.65,46.23,NA,NA,-73,"2025-03-29T03:45:01.000Z",NA,NA,12.2,NA,NA,NA,"Pacific/Honolulu","O-1PP","3.1.21"
59351,"Juglan Ct","Juglan Ct",38.8563327,-77.4187855,FALSE,11,17,18,2341,14.76,56.02,NA,NA,-52,"2025-03-29T03:44:53.000Z",NA,NA,15,NA,NA,NA,"America/New_York",NA,NA
59398,"Harbour West, KZN, ZA.","Harbour West, KZN, ZA.",-28.78704806067507,32.03716133558179,FALSE,5.5,8,8,1737,20.8,88.95,489,101.99761,-60,"2025-03-29T03:44:55.000Z",108.33,1,19.4,NA,NA,"RBCAA","Africa/Johannesburg","O-1PST","3.1.21"
59399,"Richardia, KZN, ZA.","Richardia, KZN, ZA.",-28.762681743031106,32.066411707931046,FALSE,1,2.67,2.67,367.5,21.2,78.11,528.33,137.30562,-55,"2025-03-29T03:44:22.000Z",143,1,20,NA,NA,"RBCAA","Africa/Johannesburg","O-1PST","3.1.21"
59404,"Fairway","Fairway",39.028636,-94.620741,FALSE,4,5.8,6.1,830,19.4,52.4,NA,NA,-66,"2025-03-29T03:44:46.000Z",NA,NA,17.8,NA,NA,NA,"America/Chicago","O-1PP","0.6.4"
59422,"Koşuyolu","Koşuyolu",41.01186039485683,29.038804216865902,FALSE,18,32,36,3297,20.6,54,530,143.7616,-61,"2025-03-29T03:44:58.000Z",149,1,20.6,NA,NA,NA,"Europe/Istanbul","I-1DIY",NA
59465,"Hillside Park, Bend OR","Hillside Park, Bend OR",44.0668625312885,-121.32130902233939,FALSE,0.9,2.5,2.5,325,7.8,47.3,NA,NA,-66,"2025-03-29T03:45:11.000Z",NA,NA,3.3,NA,NA,NA,"America/Los_Angeles","O-1PP","0.6.4"
59475,"Arnold, MD","Arnold, MD",32,-72,FALSE,1.7,3,3.2,518,19.5,27.4,NA,NA,-43,"2025-03-29T03:44:43.000Z",NA,NA,17.8,NA,NA,NA,"America/New_York","O-1PP","0.6.4"
59476,"East Daviess County, Kentucky","East Daviess County, Kentucky",37.769818,-86.9939689,FALSE,1675.2,1678.7,1679.1,1791,22,37.2,NA,NA,-59,"2025-03-29T03:44:47.000Z",NA,NA,21.1,NA,NA,NA,"America/Chicago","O-1PP","0.6.4"
59488,"UAL Creative Computing Institute, Greencoat Building","UAL Creative Computing Institute, Greencoat Building",51.47230908118687,-0.08600623929255025,FALSE,1.75,2.92,3.25,451.75,10.77,47.74,NA,NA,-68,"2025-03-29T03:44:26.000Z",NA,NA,7.8,NA,"https://arts.ac.uk/cci","UAL Creative Computing Institute","Europe/London","O-1PP","3.1.21"
59500,"Dock79_90ft_S","Dock79_90ft_S",38.8711024,-77.0064347,FALSE,30.8,43,51.2,7120,16.4,46.4,NA,NA,-63,"2025-03-29T03:44:39.000Z",NA,NA,14.4,NA,NA,NA,"America/New_York","O-1PP","0.6.4"
59511,"Afri-SET","Afri-SET",5.653842319123899,-0.18587458123045222,FALSE,6.2,9.5,9.8,1311,26.4,69.3,NA,NA,-74,"2025-03-29T03:44:56.000Z",NA,NA,28.5,NA,NA,NA,"Africa/Accra","O-1PP","0.6.4"
59512,"Afri-SET","Afri-SET",5.653842319123899,-0.18587458123045222,FALSE,5.4,8.5,8.9,1059,26.7,67.9,NA,NA,-73,"2025-03-29T03:44:55.000Z",NA,NA,29.3,NA,NA,NA,"Africa/Accra","O-1PP","0.6.4"
59513,"Afri-SET","Afri-SET",5.653842319123899,-0.18587458123045222,FALSE,6,11.6,11.9,1393,26.4,69.1,NA,NA,-65,"2025-03-29T03:44:49.000Z",NA,NA,27.2,NA,NA,NA,"Africa/Accra","O-1PP","0.6.4"
59575,"Indian Mound","Indian Mound",39.114996137764955,-94.52836921485543,FALSE,3,4,4,791,19.99,51.42,NA,NA,-48,"2025-03-29T03:44:59.000Z",NA,NA,20,NA,NA,NA,"America/Chicago",NA,NA
59583,"Brettenwood Coastal Estate","Brettenwood Coastal Estate",-29.49,31.24,FALSE,3,5,5,697.5,21.6,74.05,NA,NA,-58,"2025-03-29T03:44:45.000Z",NA,NA,21.7,NA,NA,NA,"Africa/Johannesburg","O-1DIY",NA
59584,"Winona","Winona",41.9856384,-87.6675072,FALSE,3.3,4.3,4.4,682,21.8,36.9,NA,NA,-52,"2025-03-29T03:45:14.000Z",NA,NA,20.6,NA,NA,NA,"America/Chicago","O-1PP","0.6.4"
59628,"Genesis","Genesis",39.088091678237,-94.63371125064837,FALSE,3,4.2,4.5,673,19.5,53.4,NA,NA,-55,"2025-03-29T03:44:51.000Z",NA,NA,17.8,NA,NA,NA,"America/Chicago","O-1PP","0.6.4"
59726,"Arnikastrasse","Arnikastrasse",47.5848,7.6499,FALSE,23,41,52,4738,13.3,49.74,NA,NA,-66,"2025-03-29T03:45:16.000Z",NA,NA,13.3,NA,NA,NA,"Europe/Zurich","UNKNOWN",NA
59733,"W Olympic Pl, Seattle","W Olympic Pl, Seattle",47.626563149492775,-122.36292474084169,FALSE,1,3,3,366,NA,60.9,NA,NA,-59,"2025-03-29T03:45:01.000Z",NA,NA,NA,NA,NA,NA,"America/Los_Angeles","O-1DIY",NA
59822,"Crawford Run Rd. Tarentum, PA","Crawford Run Rd. Tarentum, PA",40.592532,-79.798326,FALSE,10,15,15,1761,12.81,66.53,NA,NA,-71,"2025-03-29T03:45:12.000Z",NA,NA,12.8,NA,NA,NA,"America/New_York",NA,NA
59878,"University of Birmingham 1 ","University of Birmingham 1 ",52.4554879239,-1.92899556076,FALSE,0,1,1,250,8.79,54.41,NA,NA,-47,"2025-03-29T03:42:06.000Z",NA,NA,8.9,NA,NA,NA,"Europe/London",NA,NA
60244,"Kloburg am Ölberg","Kloburg am Ölberg",48.3092726,16.2999059,FALSE,23,41,50,4422,11.45,67.03,NA,NA,-63,"2025-03-29T03:44:52.000Z",NA,NA,11.7,NA,NA,NA,"Europe/Vienna","O-1DIY",NA
60250,"Red Mountain Rd, Silverton","Red Mountain Rd, Silverton",49.9340719,-117.3513185,FALSE,0,0,0,165,9.1,62.4,NA,NA,-82,"2025-03-29T03:45:04.000Z",NA,NA,5.6,NA,NA,NA,"America/Vancouver","O-1PP","0.6.4"
60396,"Robertson Outdoor Sensor","Robertson Outdoor Sensor",-33.802199,19.88332,FALSE,6,10,10,1175,17.79,62.14,NA,NA,-37,"2025-03-29T03:44:55.000Z",NA,NA,16.1,NA,NA,NA,"Africa/Johannesburg","O-1PP",NA
60445,NA,NA,NA,NA,FALSE,0,0,0,99,22.1,69.7,NA,NA,-57,"2025-03-29T03:45:11.000Z",NA,NA,21.1,NA,NA,NA,"Australia/Sydney","O-1PP","0.6.4"
60454,"University of Birmingham 4","University of Birmingham 4",52.4554,-1.92899556076,FALSE,4.5,6.8,6.8,861,7.7,60,422,NA,-54,"2025-03-29T03:40:22.000Z",NA,NA,3.3,NA,NA,NA,"Europe/London","O-1PS","0.3.0"
60455,"University of Birmingham 2","University of Birmingham 2",52.4555,-1.92899556076,FALSE,1.4,2.4,2.4,460,7.7,57.9,428,NA,-67,"2025-03-29T03:42:44.000Z",NA,NA,3.3,NA,NA,NA,"Europe/London","O-1PS","0.3.0"
60456,"University of Birmingham 3","University of Birmingham 3",52.45545,-1.92899556076,FALSE,1.4,2,2,345,7.9,57.1,414,NA,-55,"2025-03-29T03:40:42.000Z",NA,NA,3.9,NA,NA,NA,"Europe/London","O-1PS","0.3.0"
60723,"Denver Uptown","Denver Uptown",39.74167634172715,-104.98110198340943,FALSE,3,4,4,638,19.56,21.76,NA,NA,-38,"2025-03-29T03:44:43.000Z",NA,NA,17.8,NA,NA,NA,"America/Denver","O-1PP",NA
60793,"Anzac Memorial","Anzac Memorial",-33.8757279,151.1388636,FALSE,4,5,5,887,21.51,67.7,NA,NA,-69,"2025-03-29T03:45:08.000Z",NA,NA,21.7,NA,NA,NA,"Australia/Sydney",NA,NA
60819,"Linden Woods, Winnipeg","Linden Woods, Winnipeg",49.832303,-97.190747,FALSE,0.5,1,1,247.5,-1.62,61,NA,NA,-70,"2025-03-29T03:44:34.000Z",NA,NA,-1.7,NA,NA,NA,"America/Winnipeg","O-1DIY",NA
60827,"Outdoors Hialeah Estates","Outdoors Hialeah Estates",25.8584959,-80.2952983,FALSE,5,8,8,1101,23.7,48.93,NA,NA,-72,"2025-03-29T03:44:57.000Z",NA,NA,22.8,NA,NA,NA,"America/New_York","O-1PP",NA
60844,"NW 17th Ave, Camas WA","NW 17th Ave, Camas WA",45.592266,-122.432269,FALSE,0,2.33,2.5,137.5,11.62,60.16,NA,NA,-67,"2025-03-29T03:45:11.000Z",NA,NA,8.3,NA,NA,NA,"America/Los_Angeles","O-1PP","3.1.21"
61013,"Qoryah Darussalam","Qoryah Darussalam",-6.3612408,106.8419476,FALSE,3.5,6.17,6.17,741.75,31.95,46.25,NA,NA,-58,"2025-03-29T03:45:09.000Z",NA,NA,40.7,NA,NA,NA,"Asia/Jakarta","O-1PP","3.1.21"
61308,"CAP / TVI, WC, ZA.","CAP / TVI, WC, ZA.",-33.83411879779761,18.512733366001964,FALSE,7.83,15.08,16.08,1455,17.75,65.62,NA,NA,-69,"2025-03-29T03:44:57.000Z",NA,NA,15.6,NA,"https://cap-mzansi.com/airgradient-map/","Communities Against Pollution (CAP)","Africa/Johannesburg","O-1PP","3.1.21"
61332,"Ocean roof 1 ","Ocean roof 1 ",41.0042729,-73.9052784,FALSE,10.1,13.3,13.7,1800,13.1,53.7,NA,NA,-49,"2025-03-29T03:44:42.000Z",NA,NA,10.6,NA,NA,NA,"America/New_York","O-1PP","0.6.4"
61353,"Rockford, MN","Rockford, MN",45.08749368376527,-93.69040577855337,FALSE,2.1,3.3,3.5,500,6.8,55.5,NA,NA,-26,"2025-03-29T03:44:39.000Z",NA,NA,2.2,NA,NA,NA,"America/Chicago","O-1PP","0.6.4"
61356,"Outdoor","Outdoor",37.7449525946399,-122.41666532459492,FALSE,0.5,3.5,4,337.5,15,53.4,NA,NA,-56,"2025-03-29T03:42:42.000Z",NA,NA,15,NA,NA,NA,"America/Los_Angeles",NA,NA
61388,"Caringbah NSW","Caringbah NSW",-34.0467846944686,151.1229561199615,FALSE,NA,0,NA,NA,22.97,81,422,107.55332,-55,"2025-03-29T03:45:04.000Z",114,1,22.8,NA,NA,NA,"Australia/Sydney",NA,NA
61456,"Anderson, California","Anderson, California",40.475784,-122.296652,FALSE,0.1,0.4,0.4,190,14.9,40.1,NA,NA,-56,"2025-03-29T03:45:10.000Z",NA,NA,12.8,NA,NA,NA,"America/Los_Angeles","O-1PP","0.6.4"
61474,"NHFWA","NHFWA",30.687541468021923,-97.76280071308237,FALSE,1666.5,1666.5,1666.5,32767,21.4,57.1,NA,NA,-59,"2025-03-29T03:44:54.000Z",NA,NA,20,NA,NA,NA,"America/Chicago","O-1PP","0.6.4"
61480,"แก้วสา","แก้วสา",18.928286035684813,98.94445179435797,FALSE,52.5,94.5,99.2,14002,29.5,38.6,NA,182.56203,-70,"2025-03-29T03:44:18.000Z",183,2,29,NA,NA,NA,"Asia/Bangkok","O-1PP",NA
61613,"North Ryde","North Ryde",-33.787549773025184,151.1158767473518,FALSE,0.115556,0.59,0.551667,275.33008,21.60909,89.363846,NA,NA,-66,"2025-03-29T03:43:14.000Z",NA,NA,20.6,NA,NA,NA,"Australia/Sydney","O-1PP",NA
61622,"Rincon del Bosque, CDMX","Rincon del Bosque, CDMX",19.430045776952728,-99.18183463386997,FALSE,14,23,24,2703,21.78,17.84,NA,NA,-52,"2025-03-29T03:44:59.000Z",NA,NA,20.6,NA,NA,NA,"America/Mexico_City","O-1PP",NA
61624,"Prem Tinsulanonda International School 2","Prem Tinsulanonda International School 2",18.966512871928927,98.91508369562034,FALSE,78.9,135,137.9,19211,32.9,30.7,NA,NA,-71,"2025-03-29T03:44:52.000Z",NA,NA,36.5,NA,NA,NA,"Asia/Bangkok","O-1PP","0.3.6"
61652,"Douglas Ave","Douglas Ave",45.271591,-66.080805,FALSE,0.9,2.2,2.2,283,5.9,56.3,NA,NA,-70,"2025-03-29T03:44:49.000Z",NA,NA,1.1,NA,NA,NA,"America/Halifax","O-1PP","0.6.4"
61659,"N 14th and Julian","N 14th and Julian",37.34709769283312,-121.88062212140012,FALSE,0.7,1.3,1.4,254,15.9,43.6,NA,NA,-47,"2025-03-29T03:44:48.000Z",NA,NA,13.9,NA,NA,NA,"America/Los_Angeles","O-1PP","0.6.4"
61671,"FCJE UFRO","FCJE UFRO",-38.746422,-72.61442,FALSE,13.33,21.67,23.75,2359.5,16.43,58.44,NA,NA,-64,"2025-03-29T03:44:53.000Z",NA,NA,14.4,NA,NA,"","America/Santiago","O-1PP","3.1.21"
61684,"Kingsdown","Kingsdown",51.4596632,2.5918009,FALSE,0,0,0,154,20.89,41.3,NA,NA,-75,"2025-03-29T03:44:43.000Z",NA,NA,19.4,NA,NA,NA,"Europe/London","O-1PS",NA
61720,"Mount Prospect","Mount Prospect",42.063,-87.936,FALSE,9.5,17,18,1548,14.599999,51.9,NA,NA,-52,"2025-03-29T03:41:29.000Z",NA,NA,12.2,NA,NA,NA,"America/Chicago","O-1PP",NA
61727,"Merced_Bear-Creek_Parsons","Merced_Bear-Creek_Parsons",37.31085,-120.454215,FALSE,0,0,0.3,196,18.4,40,NA,NA,-66,"2025-03-29T03:44:49.000Z",NA,NA,16.7,NA,"www.seen.team","SEEN","America/Los_Angeles","O-1PS","0.6.4"
61744,NA,NA,NA,NA,FALSE,7.2,10.6,10.6,1357,9.9,60,NA,NA,-42,"2025-03-29T03:45:16.000Z",NA,NA,6.7,NA,NA,NA,"Asia/Tokyo","O-1PP","0.6.4"
61769,"Meddo","Meddo",52.01307537360761,6.704309363928711,FALSE,4,7,8,836,13.1,50.9,424,65.53628,-77,"2025-03-29T03:44:35.000Z",69,4,10.6,NA,NA,NA,"Europe/Amsterdam","O-1PST","3.1.21"
61799,NA,NA,NA,NA,FALSE,0,0.9,0.9,204,11.8,64.4,403,60.267643,-63,"2025-03-29T03:45:14.000Z",63,4,8.9,NA,NA,NA,"America/Los_Angeles","O-1PS","0.6.4"
61836,"Covington","Covington",47.365741,-122.1282083,FALSE,0,0.1,0.1,86,12.1,56.8,411,17.415773,-59,"2025-03-29T03:45:15.000Z",11,6,9.4,NA,NA,NA,"America/Los_Angeles","O-1PS","0.6.4"
61843,"Marco Triangle Park, Venice, California","Marco Triangle Park, Venice, California",33.991524,-118.459939,FALSE,4.2,7.8,8.6,891,16.4,59.9,402,71.7763,-55,"2025-03-29T03:44:37.000Z",76,2,14.4,NA,NA,NA,"America/Los_Angeles","O-1PS","0.6.4"
61858,"Berhampore","Berhampore",-41.32,174.78,FALSE,0,0,1,123,21.7,37.9,399,NA,-75,"2025-03-29T03:42:49.000Z",NA,NA,20.6,NA,NA,NA,"Pacific/Auckland","O-1PS",NA
61860,"Location 2","Location 2",50.091935,15.14536,FALSE,27.2,43.9,52,5927,26.5,23.2,NA,NA,-80,"2025-03-29T03:45:01.000Z",NA,NA,25.8,NA,NA,"Pňov Předhradí","Europe/Prague","O-1PP","0.6.4"
61939,"Utrecht NLH","Utrecht NLH",52.09475147857455,5.13453641455347,FALSE,4,11,11,909,9.4,65.2,415,55.07069,-69,"2025-03-29T03:44:53.000Z",57,2,5.6,NA,NA,NA,"Europe/Amsterdam","O-1PS",NA
61967,"Steventon","Steventon",51.625155494785815,-1.319656283047288,FALSE,16,31,31,2683.5,8.32,53.21,427.67,NA,-59,"2025-03-29T03:44:46.000Z",NA,NA,4.4,NA,NA,NA,"Europe/London","O-1PS","3.1.21"
61969,"Des Moines, WA","Des Moines, WA",47.42951,-122.33456,FALSE,0,0,0,86,12.8,54.6,402,33.333492,-71,"2025-03-29T03:44:54.000Z",31,4,10,NA,NA,NA,"America/Los_Angeles","O-1PS","0.6.4"
61978,"us-bld","us-bld",NA,NA,FALSE,0,1,1,314,17.7,28.33,NA,NA,-62,"2025-03-29T03:44:38.000Z",NA,NA,15.6,NA,NA,NA,"America/Denver","O-1PP",NA
62008,"St. Louis","St. Louis",38.50673061970815,-90.38331521355265,FALSE,4,5.47866,6,858,21.2,45.8,531,196.00876,-55,"2025-03-29T03:43:12.000Z",194,1,20,NA,NA,NA,"America/Chicago","O-1PST",NA
62010,"Passyunk Square","Passyunk Square",39.93332911778695,-75.16123545292952,FALSE,11.6,16.6,17.9,2109,16.7,43.9,NA,NA,-56,"2025-03-29T03:45:14.000Z",NA,NA,14.4,NA,NA,NA,"America/New_York","O-1PP","0.6.4"
62052,"บ้านร้องเกิด","บ้านร้องเกิด",18.92786395211318,98.96541049234524,FALSE,70.1,122.4,124.9,17527,28.6,40.6,398,160.39572,-76,"2025-03-29T03:45:08.000Z",164,4,28.3,NA,NA,NA,"Asia/Bangkok","O-1PS",NA
62053,"ดวงดี","ดวงดี",18.91977780483509,98.95279736395602,FALSE,66.4,116.7,118.9,16256,28.6,41.6,407,217.76839,-81,"2025-03-29T03:45:08.000Z",211,2,28.3,NA,NA,NA,"Asia/Bangkok","O-1PS",NA
62065,"North Firebaugh, Fresno","North Firebaugh, Fresno",36.87275,-120.458998,FALSE,0.1,1.5,1.5,213,15.7,41.3,NA,NA,-55,"2025-03-29T03:44:51.000Z",NA,NA,13.3,NA,"www.seen.team","SEEN","America/Los_Angeles","O-1PP","0.6.4"
62067,"River Ridge, Tulare","River Ridge, Tulare",36.1624678,-118.8019812,FALSE,0.5,1.3,1.3,205,16.5,47.7,NA,NA,-61,"2025-03-29T03:45:01.000Z",NA,NA,14.4,NA,"www.seen.team","SEEN","America/Los_Angeles","O-1PP","0.6.4"
